X,Y,OBJECTID,Type,Name_Full,Name_Line1,Name_Line2,STATUS,ODE_Institution_ID,ODE_ELD_License_No,DHS_OHA_Alt_ID,Site_Address_Line1,Site_Address_Line2,Site_City,Site_State,Site_Zipcode,Site_Zipcode_Plus4,Mail_Address_Line1,Mail_Address_Line2,Mail_City,Mail_State,Mail_Zipcode,Mail_Zipcode_Plus4,Phone,Phone_Fax,Email,Website,Parent_Institution_Name,Grade_Lowest_NS12,Grade_Highest_NS12,Beginning_Age_In_Months,End_Age_In_Years,Early_Learning_HUB_Name,County_Name,County_FIPS_Code,DHS_CW_District_Number,FlashAlert_Region,SBHC_Name,JoinId,POINT_X,POINT_Y,cSteward,effDate,Review_Date,Review_Staff_Name,Review_Method
-13674804.1619,5677739.6219,2998,Child Care Center,Bumble Bee Preschool & Daycare,Bumble Bee Preschool & Daycare,,Inactive,,CC501143,,22485 SW Main St,,Sherwood,OR,97140,,22485 SW Main St,,Sherwood,OR,97140,,503-625-1144,,bumblebee4kids@aol.com,,,,,6,12,Early Learning Washington County,WASHINGTON,67,16,"Portland - Longview to Salem, Astoria to The Dalles",,CC501143,-122.84285586,45.3559875,"Oregon Department of Human Services / Oregon Health Authority, Office of Resilience and Emergency Management (OREM)",2023/02/14 00:00:00+00,2016/11/28 00:00:00+00,Arron Heriford,Google Street View
-13619647.6552,5677746.7064,2999,Family Child Care Home,"Richards, Caroline Louise","Richards, Caroline Louise",,Inactive,,RF519945,,22826 Eagle Nest Ln,,Eagle Creek,OR,97022,,22826 Eagle Nest Ln,,Eagle Creek,OR,97022,,503-502-7839,,caroline1@rconnects.com,,,,,,,Clackamas Early Learning Hub,CLACKAMAS,5,15,"Portland - Longview to Salem, Astoria to The Dalles",,RF519945,-122.34737653,45.35603222,"Oregon Department of Human Services / Oregon Health Authority, Office of Resilience and Emergency Management (OREM)",2023/02/14 00:00:00+00,,,
-13645135.1332,5677765.5643,3000,Public School,Ogden Middle School,Ogden Middle School,,Active,116,,,14133 S Donovan Rd,,Oregon City,OR,97045,9089,14133 S Donovan Rd,,Oregon City,OR,97045,9089,503-785-8300,503-657-2508,peter.danner@orecity.k12.or.us,www.ogdenmiddleschool.org,Oregon City SD 62,6,8,-99,-99,Clackamas Early Learning Hub,CLACKAMAS,5,15,"Portland - Longview to Salem, Astoria to The Dalles",,116,-122.57633444,45.35615126,"Oregon Department of Human Services / Oregon Health Authority, Office of Resilience and Emergency Management (OREM)",2023/02/14 00:00:00+00,2014/12/19 00:00:00+00,Chris Rowlette,Email
-13647086.4748,5677799.3912,3001,School District,Oregon City SD 62,Oregon City SD 62,,Active,1928,,,1417 12th St,,Oregon City,OR,97045,0,PO Box 2110,,Oregon City,OR,97045,0,503-785-8000,,larry.didway@orecity.k12.or.us,www.ocsd62.org,Clackamas ESD,-99,-99,-99,-99,Clackamas Early Learning Hub,CLACKAMAS,5,15,"Portland - Longview to Salem, Astoria to The Dalles",,1928,-122.59386364,45.35636479,"Oregon Department of Human Services / Oregon Health Authority, Office of Resilience and Emergency Management (OREM)",2023/02/14 00:00:00+00,,,
-13647318.2342,5677842.9927,3002,Public School,Clackamas Academy of Industrial Sciences,Clackamas Academy of Industrial Sciences,,Active,4802,,,1306 12th St,,Oregon City,OR,97045,0,PO Box 2110,,Oregon City,OR,97045,0,503-785-7860,,kyle.laier@orecity.k12.or.us,www.caisoc.com,Oregon City SD 62,6,12,-99,-99,Clackamas Early Learning Hub,CLACKAMAS,5,15,"Portland - Longview to Salem, Astoria to The Dalles",,4802,-122.59594557,45.35664002,"Oregon Department of Human Services / Oregon Health Authority, Office of Resilience and Emergency Management (OREM)",2023/02/14 00:00:00+00,2014/12/19 00:00:00+00,Chris Rowlette,Email
-13666959.7112,5677844.9397,3003,Family Child Care Home,"Atkins, Dawnita Gail","Atkins, Dawnita Gail",,Inactive,,RF520202,,22570 SW 93rd Ter,,Tualatin,OR,97062,,22570 SW 93rd Ter,,Tualatin,OR,97062,,503-319-9018,,DDPLUS4@gmail.com,,,,,,,Early Learning Washington County,WASHINGTON,67,16,"Portland - Longview to Salem, Astoria to The Dalles",,RF520202,-122.77238796,45.3566523100001,"Oregon Department of Human Services / Oregon Health Authority, Office of Resilience and Emergency Management (OREM)",2023/02/14 00:00:00+00,,,
-13651239.2851,5677872.6677,3004,Family Child Care Home,"Bandara, Chamila Nishamani","Bandara, Chamila Nishamani",,Inactive,,RF534221,,4140 Sussex St,,West Linn,OR,97068,3723,4140 Sussex St,,West Linn,OR,97068,3723,503-984-9796,,worldsviewmontessori@gmail.com,,,,,,,Clackamas Early Learning Hub,CLACKAMAS,5,15,"Portland - Longview to Salem, Astoria to The Dalles",,RF534221,-122.63116897,45.3568273400001,"Oregon Department of Human Services / Oregon Health Authority, Office of Resilience and Emergency Management (OREM)",2023/02/14 00:00:00+00,,,
-13675693.6714,5677875.5636,3005,Public School,Sherwood High School,Sherwood High School,,Active,1193,,,16956 SW Meinecke Rd,,Sherwood,OR,97140,9204,16956 SW Meinecke Rd,,Sherwood,OR,97140,9204,503-825-5500,503-825-5501,kbell@sherwood.k12.or.us,shs.sherwood.k12.or.us/,Sherwood SD 88J,9,12,-99,-99,Early Learning Washington County,WASHINGTON,67,16,"Portland - Longview to Salem, Astoria to The Dalles",,1193,-122.85084646,45.3568456200001,"Oregon Department of Human Services / Oregon Health Authority, Office of Resilience and Emergency Management (OREM)",2023/02/14 00:00:00+00,2015/05/01 00:00:00+00,Chris Rowlette,Email
-13308352.0345,5677903.7259,3006,School District,Morrow SD 1,Morrow SD 1,,Active,2147,,,240 Columbia Lane,,Irrigon,OR,97844,0,PO Box 100,,Lexington,OR,97839,0,541-676-9128,541-676-5742,dirk.dirksen@morrow.k12.or.us,www.morrow.k12.or.us,InterMountain ESD,-99,-99,-99,-99,Blue Mountain Early Learning Hub,MORROW,49,12,Columbia - Central Wash. / Yakima / Tri-Cities,,2147,-119.55096039,45.3570233900001,"Oregon Department of Human Services / Oregon Health Authority, Office of Resilience and Emergency Management (OREM)",2023/02/14 00:00:00+00,,,
-13675386.4597,5677916.7939,3007,Family Child Care Home,"Carrera, Karen Jennifer","Carrera, Karen Jennifer",,Active,,RF518483,,16654 SW Travis Ct,,Sherwood,OR,97140,,16654 SW Travis Ct,,Sherwood,OR,97140,,503-625-2018,,kfcarrera@yahoo.com,,,,,,,Early Learning Washington County,WASHINGTON,67,16,"Portland - Longview to Salem, Astoria to The Dalles",,RF518483,-122.84808673,45.3571058800001,"Oregon Department of Human Services / Oregon Health Authority, Office of Resilience and Emergency Management (OREM)",2023/02/14 00:00:00+00,2020/01/01 08:00:00+00,,
-13308331.1164,5677966.4793,3008,Public School,Heppner Elementary School,Heppner Elementary School,,Active,815,,,235 E Standsbury,,Heppner,OR,97836,0,PO Box 367,,Heppner,OR,97836,367,541-676-9128,541-676-5835,Matt.Combe@morrow.k12.or.us,hes.morrow.k12.or.us/,Morrow SD 1,-1,6,-99,-99,Blue Mountain Early Learning Hub,MORROW,49,12,Columbia - Central Wash. / Yakima / Tri-Cities,,815,-119.55077248,45.3574195100001,"Oregon Department of Human Services / Oregon Health Authority, Office of Resilience and Emergency Management (OREM)",2023/02/14 00:00:00+00,2015/05/14 00:00:00+00,Chris Rowlette,Web
-13648328.4151,5678014.5174,3009,Child Care Center,Victory Early Learning Center,Victory Early Learning Center,,Active,,CC503750,,811 Center St,,Oregon City,OR,97045,1950,811 Center St,,Oregon City,OR,97045,1950,503-882-8000,,info@victoryearlylearningcenter.com,,,,,1,12,Clackamas Early Learning Hub,CLACKAMAS,5,15,"Portland - Longview to Salem, Astoria to The Dalles",,CC503750,-122.60502018,45.35772274,"Oregon Department of Human Services / Oregon Health Authority, Office of Resilience and Emergency Management (OREM)",2023/02/14 00:00:00+00,2020/01/01 08:00:00+00,,
-13660836.4969,5678034.0477,3010,School District,West Linn-Wilsonville SD 3J,West Linn-Wilsonville SD 3J,,Active,1922,,,22210 SW Stafford Rd,,Tualatin,OR,97062,0,22210 SW Stafford Rd,,Tualatin,OR,97062,0,503-673-7000,503 673-7001,rhoadesw@wlwv.k12.or.us,www.wlwv.k12.or.us,Clackamas ESD,-99,-99,-99,-99,Clackamas Early Learning Hub,CLACKAMAS,5,15,"Portland - Longview to Salem, Astoria to The Dalles",,1922,-122.71738219,45.3578460200001,"Oregon Department of Human Services / Oregon Health Authority, Office of Resilience and Emergency Management (OREM)",2023/02/14 00:00:00+00,,,
-13674551.0938,5678047.9064,3011,Private School,Smockville Montessori Preschool & Kindergarten,Smockville Montessori Preschool & Kindergarten,,Active,,,100712,22444 SW Oak Street,,Sherwood,OR,97140,0,22444 SW Oak Street,,Sherwood,OR,97140,0,503-625-1610,,trude@smockville.org,http://www.smockville.org/,,-2,,-99,-99,Early Learning Washington County,WASHINGTON,67,16,"Portland - Longview to Salem, Astoria to The Dalles",,100712,-122.84058251,45.3579335000001,"Oregon Department of Human Services / Oregon Health Authority, Office of Resilience and Emergency Management (OREM)",2023/02/14 00:00:00+00,2020/07/23 00:00:00+00,Tricia MacInnes,"Google Streetview, Google search"
-13674553.1621,5678051.1192,3012,Child Care Center,Smockville Montessori,Smockville Montessori,,Active,,CC052490,,22444 SW Oak St,,Sherwood,OR,97140,,22444 SW Oak St,,Sherwood,OR,97140,,503-625-1610,,trude@smockville.org,,,,,36,8,Early Learning Washington County,WASHINGTON,67,16,"Portland - Longview to Salem, Astoria to The Dalles",,CC052490,-122.84060109,45.3579537800001,"Oregon Department of Human Services / Oregon Health Authority, Office of Resilience and Emergency Management (OREM)",2023/02/14 00:00:00+00,2020/01/01 08:00:00+00,Arron Heriford,Google Street View
-13674734.3256,5678109.2494,3013,Certified Family Child Care,Milly & Friends' Childcare,Milly & Friends' Childcare,,Inactive,,CF503093,,22300 SW Sherwood Blvd,,Sherwood,OR,97140,9358,15352 SW Oregon St,,Sherwood,OR,97140,,541-261-3515,,,,,,,3,12,Early Learning Washington County,WASHINGTON,67,16,"Portland - Longview to Salem, Astoria to The Dalles",,CF503093,-122.84222851,45.35832071,"Oregon Department of Human Services / Oregon Health Authority, Office of Resilience and Emergency Management (OREM)",2023/02/14 00:00:00+00,,,
-13674935.2785,5678171.1836,3014,Child Care Center,YMCA - Sherwood CDC,YMCA - Sherwood CDC,,Inactive,,CC501502,,22280 SW Washington St,,Sherwood,OR,97140,9322,22280 SW Washington St,,Sherwood,OR,97140,9322,503-925-9602,,sherwoodcdc@ymcacw.org,,,,,1,12,Early Learning Washington County,WASHINGTON,67,16,"Portland - Longview to Salem, Astoria to The Dalles",,CC501502,-122.8440337,45.35871165,"Oregon Department of Human Services / Oregon Health Authority, Office of Resilience and Emergency Management (OREM)",2023/02/14 00:00:00+00,2016/11/14 00:00:00+00,Arron Heriford,Google Maps
-13674648.9024,5678192.8244,3015,Public School,Sherwood Middle School,Sherwood Middle School,,Active,1192,,,21970 SW Sherwood Blvd,,Sherwood,OR,97140,9324,21970 SW Sherwood Blvd,,Sherwood,OR,97140,9324,503-825-5400,503-825-5401,mfunderhide@sherwood.k12.or.us,sms.sherwood.k12.or.us,Sherwood SD 88J,6,8,-99,-99,Early Learning Washington County,WASHINGTON,67,16,"Portland - Longview to Salem, Astoria to The Dalles",,1192,-122.84146114,45.3588482500001,"Oregon Department of Human Services / Oregon Health Authority, Office of Resilience and Emergency Management (OREM)",2023/02/14 00:00:00+00,2015/05/01 00:00:00+00,Chris Rowlette,Email
-13650632.1508,5678207.9033,3016,Child Care Center,Sun Garden Montessori Children's House,Sun Garden Montessori Children's House,,Active,,CC000158,,2284 Long St,,West Linn,OR,97068,3405,2284 Long St,,West Linn,OR,97068,3405,503-655-2609,,mary@sungardenmontessori.org,,,,,15,6,Clackamas Early Learning Hub,CLACKAMAS,5,15,"Portland - Longview to Salem, Astoria to The Dalles",,CC000158,-122.62571499,45.3589434300001,"Oregon Department of Human Services / Oregon Health Authority, Office of Resilience and Emergency Management (OREM)",2023/02/14 00:00:00+00,2020/01/01 08:00:00+00,Arron Heriford,Cadastral Data
-13650634.7724,5678208.5497,3017,Private School,Sun Garden Montessori Children's House,Sun Garden Montessori Children's House,,Active,,,100743,2284 Long Street,,West Linn,OR,97068,0,2284 Long Street,,West Linn,OR,97068,0,503-655-2609,,amy@sungardenmontessori.org,https://www.sungardenmontessori.org/,,-2,,-99,-99,Clackamas Early Learning Hub,CLACKAMAS,5,15,"Portland - Longview to Salem, Astoria to The Dalles",,100743,-122.62573854,45.3589475100001,"Oregon Department of Human Services / Oregon Health Authority, Office of Resilience and Emergency Management (OREM)",2023/02/14 00:00:00+00,2020/07/22 00:00:00+00,Tricia MacInnes,"Google Streetview, Google search"
-13666969.0331,5678228.1501,3018,Public School,Tualatin High School,Tualatin High School,,Active,1301,,,22300 SW Boones Ferry Rd,,Tualatin,OR,97062,7373,22300 SW Boones Ferry Rd,,Tualatin,OR,97062,7373,503-431-5600,503-431-5610,dbarnard@ttsd.k12.or.us,tuhs.ttsdschools.org,Tigard-Tualatin SD 23J,9,12,-99,-99,Early Learning Washington County,WASHINGTON,67,16,"Portland - Longview to Salem, Astoria to The Dalles",Tualatin High School,1301,-122.7724717,45.35907123,"Oregon Department of Human Services / Oregon Health Authority, Office of Resilience and Emergency Management (OREM)",2023/02/14 00:00:00+00,2015/04/15 00:00:00+00,Chris Rowlette,Email
-13676107.1744,5678236.9918,3019,Family Child Care Home,"Hannan, Carol Marie","Hannan, Carol Marie",,Active,,RF058382,,17270 SW Noble Fir Ct,,Sherwood,OR,97140,,17270 SW Noble Fir Ct,,Sherwood,OR,97140,,503-984-2850,,oh.mystars.ch@gmail.com,,,,,,,Early Learning Washington County,WASHINGTON,67,16,"Portland - Longview to Salem, Astoria to The Dalles",,RF058382,-122.85456102,45.35912704,"Oregon Department of Human Services / Oregon Health Authority, Office of Resilience and Emergency Management (OREM)",2023/02/14 00:00:00+00,2020/01/01 08:00:00+00,,
-13673896.5407,5678315.5427,3020,Certified Family Child Care,Milly & Friends Childcare 3,Milly & Friends Childcare 3,,Inactive,,CF502357,,15352 SW Oregon St,,Sherwood,OR,97140,9448,15352 SW Oregon St,,Sherwood,OR,97140,9448,541-261-3515,,millyandfriendschildcare@gmail.com,,,,,36,12,Early Learning Washington County,WASHINGTON,67,16,"Portland - Longview to Salem, Astoria to The Dalles",,CF502357,-122.83470256,45.3596228600001,"Oregon Department of Human Services / Oregon Health Authority, Office of Resilience and Emergency Management (OREM)",2023/02/14 00:00:00+00,,,
-13667473.238,5678320.6092,3021,Child Care Center,New Day Preschool,New Day Preschool,,Active,,CC502993,,22100 SW Grahams Ferry Rd,,Tualatin,OR,97062,,22100 SW Grahams Ferry Rd,,Tualatin,OR,97062,,503-692-4118,,newdaypreschool2014@gmail.com,,,,,30,12,Early Learning Washington County,WASHINGTON,67,16,"Portland - Longview to Salem, Astoria to The Dalles",,CC502993,-122.77700105,45.3596548400001,"Oregon Department of Human Services / Oregon Health Authority, Office of Resilience and Emergency Management (OREM)",2023/02/14 00:00:00+00,2020/01/01 08:00:00+00,Arron Heriford,Google Street View
-13649113.8654,5678505.7665,3022,Child Care Center,Atlas Immersion Academy - West Linn,Atlas Immersion Academy - West Linn,,Active,,CC503494,,4975 Willamette Falls Dr,,West Linn,OR,97068,3348,4975 Willamette Falls Dr,,West Linn,OR,97068,3348,971-238-9838,,westlinn@atlasimmersionacademy.com,,,,,3,12,Clackamas Early Learning Hub,CLACKAMAS,5,15,"Portland - Longview to Salem, Astoria to The Dalles",,CC503494,-122.612076,45.3608235500001,"Oregon Department of Human Services / Oregon Health Authority, Office of Resilience and Emergency Management (OREM)",2023/02/14 00:00:00+00,2020/01/01 08:00:00+00,,
-13650760.0414,5678590.9343,3023,Public School,Sunset Primary School,Sunset Primary School,,Active,48,,,2351 Oxford St,,West Linn,OR,97068,3898,2351 Oxford St,,West Linn,OR,97068,3898,503-673-7200,503-657-8718,hawkingl@wlwv.k12.or.us,www.sunps.wlwv.k12.or.us,West Linn-Wilsonville SD 3J,-2,5,-99,-99,Clackamas Early Learning Hub,CLACKAMAS,5,15,"Portland - Longview to Salem, Astoria to The Dalles",,48,-122.62686385,45.36136112,"Oregon Department of Human Services / Oregon Health Authority, Office of Resilience and Emergency Management (OREM)",2023/02/14 00:00:00+00,2015/03/11 00:00:00+00,Chris Rowlette,Email
-13650760.0414,5678590.9343,3024,Child Care Center,Camp Fire Columbia at Sunset Primary,Camp Fire Columbia at Sunset Primary,,Active,,CC502723,,2351 Oxford St,,West Linn,OR,97068,3899,1411 SW Morrison St Ste 300,,Portland,OR,97205,1945,503-997-9718,,sunset@campfirecolumbia.org,,,,,60,12,Clackamas Early Learning Hub,CLACKAMAS,5,15,"Portland - Longview to Salem, Astoria to The Dalles",,CC502723,-122.62686385,45.36136112,"Oregon Department of Human Services / Oregon Health Authority, Office of Resilience and Emergency Management (OREM)",2023/02/14 00:00:00+00,2020/01/01 08:00:00+00,Arron Heriford,School Data
-13674844.6021,5678612.4367,3025,Public School,J Clyde Hopkins Elementary School,J Clyde Hopkins Elementary School,,Active,1191,,,21920 SW Sherwood Blvd,,Sherwood,OR,97140,9324,21920 SW Sherwood Blvd,,Sherwood,OR,97140,9324,503-825-5200,503-825-5201,tasmith@sherwood.k12.or.us,hop.sherwood.k12.or.us,Sherwood SD 88J,-2,5,-99,-99,Early Learning Washington County,WASHINGTON,67,16,"Portland - Longview to Salem, Astoria to The Dalles",,1191,-122.84321914,45.36149684,"Oregon Department of Human Services / Oregon Health Authority, Office of Resilience and Emergency Management (OREM)",2023/02/14 00:00:00+00,2015/05/01 00:00:00+00,Chris Rowlette,Email
-13674384.2036,5678616.125,3026,Private School,St. Francis School,St. Francis School,,Active,,,100300,15643 SW Oregon St,,Sherwood,OR,97140,0,15643 SW Oregon St,,Sherwood,OR,97140,0,503-625-0497,,dgonzalez@sfsherwood.org,https://www.stfrancissherwoodschool.org/,,-1,8,-99,-99,Early Learning Washington County,WASHINGTON,67,16,"Portland - Longview to Salem, Astoria to The Dalles",,100300,-122.83908331,45.3615201200001,"Oregon Department of Human Services / Oregon Health Authority, Office of Resilience and Emergency Management (OREM)",2023/02/14 00:00:00+00,2020/07/15 00:00:00+00,Tricia MacInnes,"Google Streetview, Google search"
-13674385.6719,5678616.2645,3027,Child Care Center,St. Francis School,St. Francis School,,Active,,CC503767,,15643 SW Oregon St,,Sherwood,OR,97140,9342,15643 SW Oregon St,,Sherwood,OR,97140,9342,503-625-0497,,dgonzalez@sfsherwood.org,,,,,48,12,Early Learning Washington County,WASHINGTON,67,16,"Portland - Longview to Salem, Astoria to The Dalles",,CC503767,-122.8390965,45.361521,"Oregon Department of Human Services / Oregon Health Authority, Office of Resilience and Emergency Management (OREM)",2023/02/14 00:00:00+00,2020/01/01 08:00:00+00,,
-13620213.1905,5678630.0227,3028,Public School,Summit Learning Charter,Summit Learning Charter,,Active,4670,,,30391 SE Hwy 211,,Eagle Creek,OR,97022,0,PO Box 59,,Estacada,OR,97023,0,503-630-5001,503-630-5206,sgallagher@summitlc.org,www.summitlearningcharter.org,Estacada SD 108,-1,12,-99,-99,Clackamas Early Learning Hub,CLACKAMAS,5,15,"Portland - Longview to Salem, Astoria to The Dalles",,4670,-122.35245682,45.36160784,"Oregon Department of Human Services / Oregon Health Authority, Office of Resilience and Emergency Management (OREM)",2023/02/14 00:00:00+00,2015/02/21 00:00:00+00,Chris Rowlette,Email
-13309902.6159,5678650.1801,3029,Public School,Heppner Junior/Senior High School,Heppner Junior/Senior High School,,Active,818,,,710 NW Morgan St,,Heppner,OR,97836,0,PO Box 67,,Heppner,OR,97836,67,541-676-9138,541-676-5836,matt.combe@morrow.k12.or.us,hhs.morrow.k12.or.us/,Morrow SD 1,7,12,-99,-99,Blue Mountain Early Learning Hub,MORROW,49,12,Columbia - Central Wash. / Yakima / Tri-Cities,,818,-119.5648895,45.3617350700001,"Oregon Department of Human Services / Oregon Health Authority, Office of Resilience and Emergency Management (OREM)",2023/02/14 00:00:00+00,2015/05/14 00:00:00+00,Chris Rowlette,Web
